publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending
2018-09-05T06:57:55Z,2289.3051,Can You Win WITHOUT LEAVING THE STORM? - Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT11M26S,True,22428371,350998,18051,9797.02,0.0165,0
2019-11-22T20:21:36Z,1845.747,fall damage is vaulted,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M28S,True,22274962,638503,16753,12068.26,0.0294,0
2018-07-04T20:43:01Z,2351.7321,We Rebuilt THE OLD MAP in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT11M56S,True,22159051,445779,21364,9422.44,0.0211,0
2021-04-04T23:54:41Z,1346.599,TIKTOKS you need to watch,LazarBeam,Gaming,"['Humour', 'Lifestyle (sociology)']",PT9M4S,False,22138470,578189,25477,16440.28,0.0273,0
2020-10-05T23:21:44Z,1527.6219,Whatever You Build... I WILL BUY,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT14M22S,True,22132358,560477,19281,14488.11,0.0262,0
2018-06-13T17:31:46Z,2372.865,*NO-SCOPE* KILLS ONLY Challenge in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT14M24S,True,22033094,442155,13784,9285.44,0.0207,0
2018-05-17T01:07:09Z,2400.5487,*DOUBLE* FAMAS BURST RIFLE Strategy - Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT11M44S,True,21944703,249113,13453,9141.54,0.012,0
2018-09-25T02:41:54Z,2269.4829,This YouTuber STOLE MY VIDEOS,LazarBeam,Gaming,['Video game culture'],PT8M38S,True,21928505,510413,38857,9662.34,0.025,0
2020-04-02T02:20:22Z,1714.4979,Teaching My Nephew MEMES,LazarBeam,Gaming,['Video game culture'],PT10M58S,True,21880622,393175,21523,12762.12,0.019,0
2018-01-04T03:00:16Z,2533.4702,READING MY SISTERS CREEPY INSTAGRAM COMMENTS,LazarBeam,Gaming,['Lifestyle (sociology)'],PT8M20S,True,21702031,438091,16757,8566.13,0.021,0
2020-06-17T15:04:31Z,1637.9672,SEASON 3 MEMES (best season ever),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M28S,True,21685153,519578,24302,13239.06,0.0251,0
2019-08-16T23:34:45Z,1943.6129,Unboxing STRANGE AMAZON Products,LazarBeam,Gaming,['Lifestyle (sociology)'],PT11M54S,True,21510463,607098,31746,11067.26,0.0297,0
2020-09-08T02:23:22Z,1555.4958,I made the worst PHOTOSHOPS ever,LazarBeam,Gaming,[],PT10M6S,True,21462840,548007,28274,13798.07,0.0269,0
2020-05-30T11:22:46Z,1656.1212,i broke every KILL RECORD,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Simulation video game', 'Strategy video game', 'Video game culture']",PT13M8S,True,21450205,541751,27916,12952.07,0.0266,0
2020-09-02T03:46:28Z,1561.4381,fortnite is PAY TO WIN,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M48S,True,21434726,513910,22036,13727.55,0.025,0
2020-01-12T03:13:27Z,1795.461,MEET MY SON,LazarBeam,Gaming,['Video game culture'],PT7M13S,True,21285471,556207,32886,11855.16,0.0277,0
2020-05-10T00:27:37Z,1676.5762,meme olympics #2,LazarBeam,Gaming,"['Role-playing video game', 'Video game culture']",PT15M30S,True,21197593,470291,23423,12643.38,0.0233,0
2021-08-22T21:32:12Z,1206.698,TIKTOKS that make you HAHA,LazarBeam,Gaming,"['Humour', 'Lifestyle (sociology)']",PT10M2S,False,21090926,522861,20262,17478.21,0.0258,0
2019-07-03T02:19:16Z,1988.4986,*new* DRUM SHOTGUN is INSANE,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M8S,True,21037475,401244,17664,10579.58,0.0199,0
2020-05-23T01:56:41Z,1663.5143,I gave players 4 HOURS to build...,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Simulation video game', 'Strategy video game', 'Video game culture']",PT13M36S,True,21027926,503037,22318,12640.66,0.025,0
2018-08-26T05:19:45Z,2299.3733,CRUSHED BY THE GIANT CUBE (its moving) - Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M3S,True,20932870,311290,18217,9103.73,0.0157,0
2020-04-24T00:32:28Z,1692.5728,BEST EVENT EVER (Travis Scott),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT9M49S,False,20867034,476270,37489,12328.59,0.0246,0
2020-07-14T01:51:13Z,1611.5181,FORTNITE with our GIRLFRIENDS (very cute),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M26S,True,20867280,704233,45509,12948.83,0.0359,0
2018-09-23T01:49:32Z,2271.5193,The ONE HOUSE CHALLENGE in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT12M4S,True,20785540,331906,20194,9150.5,0.0169,0
2018-06-02T22:23:34Z,2383.6623,These Images *ARE NOT OK*,LazarBeam,Gaming,"['Hobby', 'Lifestyle (sociology)']",PT9M24S,True,20756638,277860,13885,8707.88,0.0141,0
2020-02-20T22:43:07Z,1755.6487,SEASON 2 MEMES (added cats),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M25S,True,20708567,327539,14562,11795.39,0.0165,0
2018-08-13T00:30:00Z,2312.5745,WALL WARS Custom Gamemode in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT11M45S,True,20591489,254414,10504,8904.14,0.0129,0
2018-08-17T22:00:01Z,2307.6787,FULL MAP MANHUNT Custom Gamemode in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT17M24S,True,20557259,257030,11749,8908.2,0.0131,0
2020-12-18T01:48:10Z,1454.5202,TIKTOKS most hilarious videos,LazarBeam,Gaming,"['Humour', 'Lifestyle (sociology)']",PT10M32S,False,20509705,520005,30440,14100.67,0.0268,0
2020-06-12T10:44:06Z,1643.1481,I Protected MYTHIC BOSSES and WON,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M10S,True,20488113,418963,26123,12468.82,0.0217,0
2020-07-03T04:15:00Z,1622.4183,the INVINCIBLE glitch (cheating),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT9M33S,True,20462462,539985,27067,12612.32,0.0277,0
2019-04-23T22:25:36Z,2058.6609,trying the LAZARBEAM DEATHRUN,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT13M25S,True,20381184,375604,22337,9900.21,0.0195,0
2018-07-27T21:00:02Z,2328.7203,PROTECT THE LLAMA Custom Gamemode in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M2S,True,20344689,312461,10306,8736.42,0.0159,0
2019-10-06T01:29:53Z,1893.5329,my girlfriend dies.. the video ends,LazarBeam,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT13M52S,True,20148120,391000,20555,10640.49,0.0204,0
2019-02-12T00:36:46Z,2129.5698,100 DEFAULTS HUNT LAZARBEAM,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT12M47S,True,20133650,318118,15148,9454.33,0.0166,0
2020-07-05T04:29:56Z,1620.4079,meme olympics #3,LazarBeam,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT11M13S,True,19880063,473569,23339,12268.55,0.025,0
2018-08-27T21:39:19Z,2297.693,literally the dumbest PHOTOSHOPS ever,LazarBeam,Gaming,[],PT9M48S,True,19587200,399524,17129,8524.72,0.0213,0
2018-09-26T23:14:07Z,2267.6272,this fortnite video will get one view,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M33S,True,19483007,635112,34117,8591.8,0.0343,0
2018-04-29T02:37:07Z,2418.4862,This Girl Thinks Shes Pregnant With Baby Jesus,LazarBeam,Gaming,"['Society', 'Television program']",PT10M58S,False,19437096,347613,19399,8036.89,0.0189,0
2019-07-15T01:36:56Z,1976.528,clickbaiting my GIRLFRIEND (Q&A),LazarBeam,Gaming,['Lifestyle (sociology)'],PT9M26S,True,19318135,536851,36350,9773.77,0.0297,0
2019-04-18T03:11:41Z,2064.4622,PLANES ARE GOOD NOW (best update),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT10M47S,False,19089043,304969,13757,9246.5,0.0167,0
2019-06-12T22:38:43Z,2008.6518,absolutely awful PHOTOSHOPS,LazarBeam,Gaming,['Lifestyle (sociology)'],PT10M10S,False,18993126,345187,23162,9455.66,0.0194,0
2020-09-20T00:59:30Z,1543.554,AMONG US but its PAY TO WIN,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Casual game', 'Puzzle video game', 'Role-playing video game', 'Video game culture']",PT10M2S,True,18817572,525592,15383,12191.07,0.0287,0
2018-03-12T01:46:44Z,2466.5212,You Laugh You Lose - AYDS Edition,LazarBeam,Gaming,"['Entertainment', 'Film', 'Humour']",PT10M5S,False,18761141,296049,14235,7606.32,0.0165,0
2021-06-30T01:48:20Z,1260.5201,Roblox MOST PAY TO WIN Games,LazarBeam,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT9M21S,False,18737074,394840,16338,14864.56,0.0219,0
2019-09-26T03:34:59Z,1903.4461,INFINITE TRIDENT FARM in Minecraft (part 18),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Simulation video game', 'Video game culture']",PT12M55S,True,18569175,288375,15172,9755.56,0.0163,0
2017-06-03T17:00:06Z,2747.8869,PLAYING WITH INSANE ANIMALS!,LazarBeam,Gaming,"['Lifestyle (sociology)', 'Pet']",PT12M5S,True,18553196,509656,52186,6751.8,0.0303,0
2019-07-17T03:16:40Z,1974.4588,i became a minecraft GOD (part 2),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT15M41S,True,18492275,542524,55700,9365.74,0.0323,0
2018-06-17T01:04:37Z,2369.5505,Photoshopping DONALD TRUMP and KIM JONG UN ❤️❤️,LazarBeam,Gaming,"['Politics', 'Society']",PT10M2S,True,18457696,238555,9007,7789.53,0.0134,0
2019-05-20T04:42:09Z,2032.3994,Using Terrible FORTNITE GUIDES To Win Games,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT13M3S,True,18376655,372509,24049,9041.85,0.0216,0
2019-05-02T02:56:52Z,2050.4725,fortnites greatest update ever,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Casual game', 'Role-playing video game', 'Video game culture']",PT10M3S,True,18342670,302386,12768,8945.58,0.0172,0
2020-06-17T00:57:41Z,1638.5553,We Broke The TSUNAMI...,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT9M26S,True,18310301,403446,23086,11174.66,0.0233,0
2020-08-25T05:08:23Z,1569.3812,meme olympics #4,LazarBeam,Gaming,['Video game culture'],PT12M21S,True,18231169,394911,21169,11616.79,0.0228,0
2020-04-05T03:42:25Z,1711.4409,We SCOOTED ALL GAME,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M4S,True,18047169,450826,21004,10545.01,0.0261,0
2018-07-20T02:37:33Z,2336.4859,how bad can FORTNITE GRAPHICS get?,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M5S,True,18001568,426237,30367,7704.55,0.0254,0
2020-09-11T00:19:28Z,1552.5818,I used IRONMAN + THOR + DOOM (insane),LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT11M4S,True,17904688,365841,16808,11532.2,0.0214,0
2020-02-22T02:47:26Z,1754.4791,We Already Broke SEASON 2,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M36S,True,17882884,323629,13239,10192.7,0.0188,0
2020-03-24T00:57:44Z,1723.5553,"I Hosted a $10,000 Minecraft Hide & Seek",LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT15M27S,True,17843018,304893,14846,10352.45,0.0179,0
2018-11-10T03:46:15Z,2223.4382,RANDOM *NFL* SKIN Challenge in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT11M15S,True,17765485,269649,19876,7990.1,0.0163,0
2018-08-19T05:26:58Z,2306.3683,DONT CRAP YOURSELF CHALLENGE,LazarBeam,Gaming,[],PT9M44S,True,17687158,814593,39417,7668.84,0.0483,0
2021-06-25T02:18:11Z,1265.4994,GTA Meme Olympics,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT12M9S,True,17510249,333780,9132,13836.63,0.0196,0
2019-05-14T03:21:23Z,2038.4555,5 COMBAT SHOTGUNS is the new META,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT12M36S,True,17471556,279048,13749,8570.98,0.0168,0
2018-11-06T03:31:23Z,2227.4486,STUPID PHOTOSHOPS #5,LazarBeam,Gaming,[],PT10M7S,True,17470858,258036,16209,7843.44,0.0157,0
2019-08-20T01:27:07Z,1940.5348,I bred a PANDA ARMY in Minecraft (part 10),LazarBeam,Gaming,"['Action-adventure game', 'Role-playing video game', 'Simulation video game', 'Video game culture']",PT17M33S,True,17406055,369825,25357,8969.72,0.0227,0
2018-06-27T12:58:58Z,2359.0544,*NEW* PLAYGROUND SANDBOX MODE in Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M27S,True,17318300,223225,12683,7341.2,0.0136,0
2019-12-22T23:38:13Z,1815.6105,Breaking BATTLE LAB MODE in Fortnite,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT11M17S,True,17304461,259824,13983,9530.93,0.0158,0
2018-06-04T00:51:48Z,2382.5594,The *ONE CHEST* CHALLENGE In Fortnite Battle Royale,LazarBeam,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M38S,True,17233726,257599,17553,7233.28,0.016,0
2023-02-28T20:27:23Z,651.743,"I Spent 10,000,000 Robux",LazarBeam,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT11M,True,17160971,348071,13529,26330.89,0.0211,0
2023-08-08T03:10:13Z,491.4633,Worldwide Hide and Seek,LazarBeam,Gaming,['Lifestyle (sociology)'],PT59S,True,50055769,2946158,13069,101850.47,0.0591,0
2023-01-28T09:58:10Z,683.18,Worlds Most Expensive Game,LazarBeam,Gaming,['Video game culture'],PT36S,True,41767581,2083761,8139,61137.01,0.0501,0
2023-07-12T03:12:13Z,518.4619,Solving The Worlds Biggest Rubiks Cube,LazarBeam,Gaming,['Entertainment'],PT1M,True,24998473,1324698,5348,48216.61,0.0532,0
2024-02-11T22:58:06Z,303.6383,Unreal Without Moving,LazarBeam,Gaming,"['Action game', 'Strategy video game', 'Video game culture']",PT1M,True,23863947,1272359,2728,78593.34,0.0534,0
2024-05-01T07:00:21Z,224.3034,Someone Stole From Me,LazarBeam,Gaming,['Video game culture'],PT41S,True,22913823,1164876,11997,102155.49,0.0514,0
2024-03-22T09:02:12Z,264.2188,I Hacked Fortnites Twitter,LazarBeam,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT43S,True,15124875,864030,994,57243.75,0.0572,0
2024-06-12T05:08:28Z,182.3811,I Was Roasted On TV,LazarBeam,Gaming,['Entertainment'],PT55S,True,12460602,906486,4384,68321.78,0.0731,0
2019-04-08T23:46:17Z,2073.6337,lazarbeams craziest elimination EVER!,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT6M31S,True,19668669,400731,11092,9485.12,0.0209,0
2022-04-07T10:55:45Z,979.1687,Worlds Dumbest People,LazarLazar,Gaming,"['Entertainment', 'Humour']",PT8M13S,True,18995922,283261,7366,19400.05,0.0153,0
2021-10-15T00:29:19Z,1153.6038,Worlds Most INSANE Videos,LazarLazar,Gaming,[],PT7M34S,True,13579922,261409,6138,11771.74,0.0197,0
2021-12-17T23:07:40Z,1089.6605,0.000069% ODDS (perfect timing),LazarLazar,Gaming,[],PT7M49S,True,12966925,259000,5639,11899.97,0.0204,0
2022-02-24T00:00:29Z,1021.6238,TIKTOKS that are very funny,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M3S,True,12721521,254318,5198,12452.26,0.0204,0
2022-03-15T22:22:26Z,1001.6919,"1 in 1,000,000 Moments",LazarLazar,Gaming,[],PT8M1S,True,12416409,229034,5626,12395.44,0.0189,0
2022-06-24T23:28:17Z,900.6462,TIKTOKS that are actually hilarious,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M1S,True,10660022,211120,5337,11835.97,0.0203,0
2022-05-16T23:19:32Z,939.6522,TIKTOKS that are super funny,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT7M53S,True,10210784,214681,4284,10866.56,0.0214,0
2022-02-28T23:06:23Z,1016.6614,Funniest Records,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M4S,True,9244919,194751,3423,9093.41,0.0214,0
2021-12-22T11:36:05Z,1085.1407,This Was TERRIBLY Designed..,LazarLazar,Gaming,"['Hobby', 'Humour', 'Lifestyle (sociology)']",PT8M1S,True,8992389,233862,6706,8286.84,0.0268,0
2022-03-24T22:57:08Z,992.6678,Impossible RECORDS,LazarLazar,Entertainment,['Lifestyle (sociology)'],PT8M18S,True,8942278,160697,4097,9008.33,0.0184,0
2021-10-07T10:20:21Z,1161.1933,Insanely Realistic Minecraft (wow),LazarLazar,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT8M4S,True,8835153,290428,5596,7608.68,0.0335,0
2022-03-14T01:47:55Z,1003.5492,Worst Instant REGRET Moments,LazarLazar,Gaming,['Humour'],PT7M1S,False,8618833,238719,8235,8588.35,0.0287,0
2020-08-09T23:51:36Z,1584.63,LazarBeams FIRST WIN (fall guys),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT7M12S,True,8314636,250543,8897,5247.05,0.0312,0
2023-11-04T05:54:01Z,403.3783,OG Fortnite Is Back,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M1S,True,7892579,234401,4990,19566.2,0.0303,0
2021-11-27T06:31:09Z,1110.3525,Try Not To Get MAD Challenge,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M1S,True,7509046,155696,4160,6762.76,0.0213,0
2021-01-26T00:51:15Z,1415.5885,lazarbeam vs nephew,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT7M39S,True,7274183,214175,7632,5138.63,0.0305,0
2022-06-13T04:00:10Z,912.4573,8:07 of very satisfying videos,LazarLazar,Gaming,['Lifestyle (sociology)'],PT7M42S,True,7121560,216362,7225,7804.81,0.0314,0
2022-08-14T12:24:00Z,850.1075,TIKTOKS that will make you laugh,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT7M46S,True,7059738,170525,4552,8304.52,0.0248,0
2022-08-31T23:47:55Z,832.6325,VIRAL VIDEOS that are actually good,LazarLazar,Gaming,"['Entertainment', 'Film', 'Humour']",PT7M55S,True,6573511,173679,3671,7894.85,0.027,0
2023-05-18T00:39:08Z,573.597,TIKTOKS Best Videos,LazarLazar,Gaming,['Lifestyle (sociology)'],PT10M23S,True,6562018,162861,4096,11440.12,0.0254,0
2022-04-14T00:12:16Z,972.6156,0.0042% Odds (insane moments),LazarLazar,Entertainment,['Video game culture'],PT7M57S,True,6523948,175820,4642,6707.63,0.0277,0
2019-05-01T21:46:43Z,2050.7167,lazarbeam ERUPTING A VOLCANO (glitch),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT7M50S,True,6447467,186292,9831,3144.01,0.0304,0
2023-03-25T23:56:52Z,626.6263,VIRAL TIKTOKS that are actually good,LazarLazar,Gaming,['Lifestyle (sociology)'],PT9M52S,True,6325250,151874,4321,10094.13,0.0247,0
2022-10-11T21:46:28Z,791.7169,TIKTOKS that broke the internet,LazarLazar,Gaming,"['Entertainment', 'Humour']",PT8M34S,True,6263692,171038,2780,7911.53,0.0278,0
2021-12-04T22:36:22Z,1102.6822,Fortnite CHAPTER 3 EVENT (best ever),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT10M18S,True,6221199,143441,4398,5641.88,0.0238,0
2022-04-29T06:33:08Z,957.3511,Worlds Best LEGO Builds,LazarLazar,Gaming,['Video game culture'],PT8M17S,True,5831332,145807,4390,6091.11,0.0258,0
2022-11-29T23:30:11Z,742.6448,I found the best TIKTOKS,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M5S,True,5684115,146159,3509,7653.88,0.0263,0
2023-10-06T01:39:10Z,432.5553,TIKTOKS Funniest Videos,LazarLazar,Gaming,"['Entertainment', 'Film']",PT10M39S,True,5637039,136479,3600,13031.95,0.0248,0
2022-06-22T22:46:58Z,902.6748,stop getting these tattoos,LazarLazar,Gaming,['Humour'],PT5M42S,True,5271982,141593,2519,5840.4,0.0273,0
2023-12-04T11:45:56Z,373.1339,Fortnite CHAPTER 5 MEMES (best season),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT8M2S,True,5195385,144967,2183,13923.65,0.0283,0
2021-12-03T23:30:38Z,1103.6445,Extremely Realistic Minecraft (wow),LazarLazar,Gaming,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT8M19S,True,4984553,153257,2682,4516.45,0.0313,0
2022-11-01T02:25:29Z,771.5231,People Having A Really Bad Day,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M1S,False,4932328,137291,2457,6392.98,0.0283,0
2022-01-11T21:18:50Z,1064.7361,the worlds biggest tongue,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M41S,True,4783306,138320,2617,4492.48,0.0295,0
2021-01-09T03:15:13Z,1432.4886,lazarbeam plays rust (very weird),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT24M29S,True,4637934,139394,4157,3237.68,0.031,0
2022-05-08T08:08:35Z,948.2848,Worlds Most Expensive Items,LazarLazar,Gaming,['Lifestyle (sociology)'],PT7M31S,True,4619142,123691,3008,4871.05,0.0274,0
2020-09-28T02:43:48Z,1535.5104,youtube striked lazarbeam :(,LazarLazar,Gaming,[],PT3M15S,True,4598939,368610,19550,2995.06,0.0844,0
2022-09-06T06:48:51Z,827.3402,Worlds Most Insane Skills,LazarLazar,Gaming,"['Hobby', 'Lifestyle (sociology)']",PT7M2S,False,4589648,134096,3146,5547.47,0.0299,0
2021-08-06T23:39:29Z,1222.6384,ARIANA GRANDE EVENT (very cool),LazarLazar,Gaming,['Video game culture'],PT11M40S,False,4443218,124777,5365,3634.12,0.0293,0
2023-05-31T09:36:15Z,560.224,Australian Food Tier List,LazarLazar,Gaming,"['Food', 'Lifestyle (sociology)']",PT10M43S,True,4323409,144987,13024,7717.29,0.0365,0
2024-06-22T01:32:40Z,172.5598,1v1ing A Geoguessr Pro Until I Win,LazarLazar,Gaming,['Video game culture'],PT14M21S,True,4249104,97891,2603,24623.95,0.0237,0
2023-11-16T01:17:28Z,391.5703,TIKTOKS Most Viral Videos,LazarLazar,Gaming,['Lifestyle (sociology)'],PT10M10S,True,4183964,115323,2606,10685.09,0.0282,0
2019-03-14T21:10:19Z,2098.742,all the memes that were cut from mrbeasts video,LazarLazar,Gaming,['Lifestyle (sociology)'],PT4M47S,True,4147387,147513,4037,1976.13,0.0365,0
2023-12-11T03:57:36Z,366.4591,I Remade My First Video,LazarLazar,Gaming,['Lifestyle (sociology)'],PT7M42S,True,4033202,157420,3443,11005.87,0.0399,0
2021-11-05T01:48:07Z,1132.5491,TIKTOKS Most Satisfying Videos,LazarLazar,Gaming,['Lifestyle (sociology)'],PT8M20S,True,3982100,127999,3343,3516.05,0.033,0
2021-11-20T22:55:45Z,1116.6688,The Best Videos On The Internet,LazarLazar,Gaming,"['Humour', 'Lifestyle (sociology)']",PT8M14S,True,3893633,172208,3607,3486.83,0.0452,0
2021-10-12T10:50:44Z,1156.1722,Fortnite Squid Games (insane),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT5M50S,True,3815257,141989,3090,3299.9,0.038,0
2024-08-17T03:32:29Z,116.4766,SEASON 4 MEMES,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT8M30S,True,3462422,110188,2837,29726.33,0.0326,0
2023-12-02T21:05:06Z,374.7456,FORTNITE BIG BANG EVENT (best event ever),LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT11M34S,False,3343855,100164,2388,8923.0,0.0307,0
2024-05-19T03:12:23Z,206.4905,goodbye tiktok...,LazarLazar,Gaming,[],PT12M1S,True,3335728,101882,3770,16154.39,0.0317,0
2021-01-28T21:24:38Z,1412.732,lazarbeam cuts his mullet,LazarLazar,Gaming,['Lifestyle (sociology)'],PT3M32S,True,3239613,203828,14210,2293.15,0.0673,0
2024-11-03T03:22:38Z,38.4834,OG CHAPTER 2 MEMES,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT12M25S,True,3243341,118277,3197,84278.96,0.0375,0
2019-03-26T05:54:42Z,2087.3778,lazarbeam finds a HACKER,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT4M16S,True,3228919,99710,2444,1546.88,0.0316,0
2021-10-30T22:39:42Z,1137.6799,LAZARBEAM OFFICE TOUR (insane),LazarLazar,Gaming,['Video game culture'],PT6M28S,True,3128155,142864,5529,2749.59,0.0474,0
2022-02-16T21:06:37Z,1028.7445,LAZAR vs SIDEMEN,LazarLazar,Gaming,['Lifestyle (sociology)'],PT7M48S,True,2556773,118309,1499,2485.33,0.0469,0
2021-02-05T22:06:44Z,1404.7028,my girlfriends kill record,LazarLazar,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT9M22S,True,2543611,119882,4972,1810.78,0.0491,0
2023-05-15T23:31:05Z,575.6442,lazarbeam office tour 2023,LazarLazar,Gaming,[],PT4M43S,True,1966245,93443,3700,3415.73,0.0494,0
