publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending
2021-09-30T04:00:11Z,1168.4573,Coldplay X BTS - My Universe (Official Video),Coldplay,Music,"['Music', 'Pop music']",PT4M43S,True,314691940,9349262,437842,269322.58,0.0311,1
2024-06-22T15:00:18Z,171.9989,MEGA BOXES ARE BACK!!!,Brawl Stars,Gaming,"['Action game', 'Strategy video game', 'Video game culture']",PT8M53S,True,46238431,1460325,174156,268829.81,0.0353,1
2023-05-05T15:27:13Z,585.9514,A Ukrainian delegate punched a Russian delegate after he grabbed the #Ukraine flag at a summit,NBC News,News & Politics,"['Politics', 'Society', 'Television program']",PT21S,True,156357529,2339585,61687,266843.85,0.0154,1
2023-02-21T23:03:00Z,658.6637,Over the House Football Catch,Jesser,Sports,"['Association football', 'Lifestyle (sociology)']",PT31S,True,175619419,3719251,6395,266629.87,0.0212,1
2024-12-02T22:00:02Z,8.6787,Kalogeras Sisters GO TO LAS VEGAS for F1 RACES!,Kalogeras Sisters ,Entertainment,['Lifestyle (sociology)'],PT31M36S,True,2304574,79287,5683,265543.69,0.0369,1
2024-09-12T12:59:42Z,90.0827,VENOM: THE LAST DANCE  – Final Trailer (HD),Sony Pictures Entertainment,Film & Animation,"['Entertainment', 'Film']",PT2M59S,True,23895419,237651,11772,265260.91,0.0104,1
2024-08-07T13:59:59Z,126.0408,"Stray Kids ""JJAM"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,33179058,1009483,34680,263240.62,0.0315,1
2024-11-01T22:43:59Z,39.6481,Fortnite Chapter 2 Remix Official Trailer,Fortnite,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT1M50S,True,10426098,230486,21518,262965.89,0.0242,1
2024-11-24T15:00:01Z,16.9991,The World’s Most Expensive Gym Membership ($10k/month),Will Tennyson,People & Blogs,"['Lifestyle (sociology)', 'Physical fitness']",PT25M13S,True,4446108,99646,5647,261549.61,0.0237,1
2024-06-27T07:00:13Z,167.3035,Insane Trust Fall 💦,Red Bull,Sports,['Lifestyle (sociology)'],PT19S,True,43537260,2619200,4928,260229.22,0.0603,1
2022-06-24T04:00:13Z,901.4573,"NAYEON ""POP!"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT2M51S,True,234384697,4256082,985367,260006.43,0.0224,1
2024-05-10T04:00:01Z,215.4575,"Stray Kids ""Lose My Breath (Feat. Charlie Puth)"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT2M53S,True,55831592,1485664,168632,259130.42,0.0296,1
2024-10-04T16:00:10Z,67.9286,Ca7riel & Paco Amoroso: Tiny Desk Concert,NPR Music,Music,"['Music', 'Music of Latin America', 'Pop music']",PT17M42S,False,17580725,422978,24759,258811.83,0.0255,1
2020-03-06T05:00:11Z,1741.4157,"Rauw Alejandro, Anuel AA, Natti Natasha Ft. Farruko y Lunay - Fantasías Remix (Video Oficial)",Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M34S,False,447338625,2203882,46867,256882.16,0.005,1
2024-04-09T08:17:04Z,246.2502,No One Trains Like Red Bull Athletes 😤,Red Bull,Sports,['Lifestyle (sociology)'],PT58S,True,63027143,2413720,3182,255947.58,0.0383,1
2018-06-28T18:00:32Z,2357.8738,BAD BUNNY - ESTAMOS BIEN | X100PRE (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M33S,True,599690261,3290795,115383,254335.18,0.0057,1
2023-06-30T00:01:12Z,530.6233,LADY GAGA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M33S,True,134248910,772760,3725,253002.29,0.0058,1
2024-04-11T07:56:51Z,244.2642,How High Could You Go? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT22S,True,61538277,1784811,2539,251933.26,0.029,1
2011-05-27T16:20:57Z,4946.9429,Coldplay - The Scientist (Official 4K Video),Coldplay,Music,"['Independent music', 'Music', 'Pop music', 'Rock music']",PT4M26S,True,1244826241,6248958,137355,251635.46,0.0051,1
2024-09-21T23:09:22Z,80.6593,World’s Strongest Man vs Grip Test,Will Tennyson,People & Blogs,"['Lifestyle (sociology)', 'Physical fitness']",PT50S,True,20166476,1406573,3568,250020.47,0.0699,1
2014-06-19T12:13:08Z,3828.115,Coldplay - A Sky Full Of Stars (Official Video),Coldplay,Music,"['Electronic music', 'Music', 'Pop music', 'Rock music']",PT4M14S,True,956520194,4494531,93206,249867.15,0.0048,1
2019-11-21T17:00:04Z,1846.9158,BAD BUNNY - VETE | YHLQMDLG (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M28S,True,461132555,3322068,66688,249677.09,0.0073,1
2024-12-07T01:30:07Z,4.5616,"Xavi, Fuerza Regida — SRT (Official Video)",Xavi Oficial,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M,True,1136755,60856,3828,249200.94,0.0569,1
2024-12-09T16:50:20Z,1.8937,'Storm Warning' Update Trailer / War Thunder,War Thunder. Official channel.,Gaming,"['Action-adventure game', 'Action game', 'Strategy video game', 'Video game culture']",PT2M30S,False,471667,33289,4887,249071.66,0.0809,1
2024-06-21T00:02:39Z,173.6223,LA PATRULLA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America', 'Pop music']",PT2M11S,True,43065894,361548,1434,248043.56,0.0084,1
2023-10-04T04:57:09Z,434.4178,GODS ft. NewJeans (뉴진스) (Official Music Video) | Worlds 2023 Anthem - League of Legends,League of Legends,Gaming,['Video game culture'],PT4M16S,False,107692813,1308868,55517,247901.47,0.0127,1
2024-08-18T15:00:23Z,114.9701,buy JOYRIDE = surprise party,Ryan Trahan,Entertainment,['Entertainment'],PT43S,True,28473570,1162375,4079,247660.65,0.041,1
2024-11-07T00:22:54Z,34.5794,🦍♡👸🏼 #ROSÉ_Bruno_APT,ROSÉ,People & Blogs,['Lifestyle (sociology)'],PT20S,False,8520436,464142,9198,246402.08,0.0556,1
2020-05-06T19:00:04Z,1679.8036,Lil Baby x 42 Dugg - We Paid (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT2M55S,True,413359843,2294386,76444,246076.29,0.0057,1
2024-08-24T17:00:06Z,108.9157,SPONGEBOB POWER-UPS IN BRAWL STARS!!!,Brawl Stars,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT8M35S,True,26674872,839756,79919,244913.01,0.0345,1
2022-09-24T16:00:14Z,808.9573,PUNTO 40 AÑO 2077 - Rauw Alejandro x Baby Rasta (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M34S,True,197427524,1060514,15500,244051.85,0.0055,1
2017-10-30T09:00:08Z,2599.249,"TWICE ""LIKEY"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M42S,True,633323315,5488962,547887,243656.27,0.0095,1
2024-11-29T17:01:03Z,11.9151,Cristiano faces off with MrBeast,UR · Cristiano,Sports,"['Association football', 'Sport']",PT20S,True,2865564,423269,7324,240498.53,0.1503,1
2024-08-19T09:00:03Z,114.2491,NMIXX(엔믹스) “별별별 (See that?)” M/V,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M38S,True,27448007,417899,28236,240247.03,0.0163,1
2023-02-08T15:00:28Z,671.97,The Biggest *SAVE* In Red Bull Flugtag History,Red Bull,Sports,['Sport'],PT8S,True,160747695,2822088,7577,239218.56,0.0176,1
2021-06-09T08:58:12Z,1281.2504,"TWICE ""Alcohol-Free"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M34S,True,306284631,4713401,1295689,239051.34,0.0196,1
2022-10-07T03:59:56Z,796.4575,"Stray Kids ""CASE 143"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M41S,True,190100057,3457575,577382,238681.98,0.0212,1
2024-12-05T14:00:21Z,6.0406,"PART 1: 50 CENT TALKS LAS VEGAS RESIDENCY, JAY-Z, POWER UNIVERSE & HIS BUSINESS VENTURES!",You're Welcome Network,People & Blogs,"['Entertainment', 'Hip hop music', 'Television program']",PT31M25S,False,1435328,41242,4839,237613.48,0.0321,1
2020-09-14T08:59:57Z,1549.2492,"Stray Kids ""Back Door"" M/V",JYP Entertainment,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M38S,True,367520349,6240028,2738497,237224.81,0.0244,1
2024-07-09T20:00:06Z,154.7619,The Homelander special. | The Boys,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT59S,True,36651609,1073265,4604,236825.79,0.0294,1
2024-12-08T13:00:06Z,3.0768,"New Booster, New Festive Holiday Season and MORE! | Match News",Match Masters,Gaming,['Video game culture'],PT2M25S,False,728411,25957,16214,236743.04,0.0579,1
2022-05-06T04:02:01Z,950.4561,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M59S,True,224900326,1911033,17264,236623.58,0.0086,1
2022-08-26T04:00:11Z,838.4573,"TWICE ""Talk that Talk"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT2M55S,True,198229865,3222947,1290714,236422.14,0.0228,1
2024-12-09T14:00:48Z,2.0402,SEC Shorts - Teams fight to get into the College Football Playoff,SEC Shorts,Comedy,"['American football', 'Sport']",PT8M22S,False,479327,22932,2536,234941.18,0.0531,1
2024-11-07T09:00:36Z,34.2487,HOW TO GET ALL THE FREE ANGELIC AND DEMONIC DROPS!,Brawl Stars,Gaming,"['Action game', 'Strategy video game', 'Video game culture']",PT3M9S,True,8036528,183860,10996,234652.06,0.0242,1
2023-06-30T00:03:11Z,530.6219,NUEVA VIDA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M11S,True,123822364,676451,2118,233353.29,0.0055,1
2016-10-23T15:00:05Z,2970.9991,"TWICE ""TT"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT4M14S,True,692190495,5546478,954374,232982.4,0.0094,1
2023-10-13T04:00:06Z,425.4574,BAD BUNNY ft. FEID - PERRO NEGRO (Visualizer) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M43S,True,98657253,622114,12278,231885.15,0.0064,1
2023-12-29T08:00:15Z,348.2618,Making The Impossible Possible 🤯,Red Bull,Sports,"['Motorsport', 'Sport']",PT32S,True,80541719,1842673,3137,231267.74,0.0229,1
2024-09-13T08:00:44Z,89.2615,Qualidade. A Perfect control ✨,LALIGA EA SPORTS,Sports,"['Association football', 'Sport']",PT18S,True,20598049,819559,2373,230760.73,0.0399,1
2024-10-15T07:34:31Z,57.2797,Extreme Capture The Flag 🚩,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT56S,True,13193623,300414,1615,230336.8,0.0229,1
2020-03-26T22:00:11Z,1720.7073,Rauw Alejandro x Dalex x Lenny Tavarez x Dimelo Flow - ELEGÍ (Video Oficial),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M17S,True,395199640,2056708,18648,229672.79,0.0053,1
2024-12-06T02:58:07Z,5.5004,EASY CITADELLE DES MORTS EASTER EGG GUIDE (Black Ops 6 Zombies MAIN EASTER EGG TUTORIAL GAMEPLAY),NoahJ456,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT21M14S,True,1257843,29865,2301,228682.1,0.0256,1
2011-05-30T13:12:47Z,4944.0736,Coldplay - Yellow (Official Video),Coldplay,Music,"['Electronic music', 'Independent music', 'Music', 'Pop music', 'Rock music']",PT4M33S,True,1126854983,6007634,155136,227920.35,0.0055,1
2024-12-06T16:26:00Z,4.9106,PACK with ME to GO TO the HOSPiTAL and GiVE BiRTH!,JustParkers ,Entertainment,"['Fashion', 'Lifestyle (sociology)']",PT22M33S,True,1119207,25049,3928,227916.55,0.0259,1
2024-10-30T07:09:09Z,42.3261,JUJU HAS IT ALL! | Brawl Stars Animation,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT53S,True,9641704,236075,11617,227795.71,0.0257,1
2024-12-05T15:01:02Z,5.5698,I Stayed at The World's Fittest Hotel,Will Tennyson,People & Blogs,"['Lifestyle (sociology)', 'Physical fitness']",PT24M51S,True,1259268,40769,1962,226088.55,0.03393,1
2021-01-02T18:00:10Z,1438.874,BAD BUNNY - BOOKER T (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M54S,True,324705684,3264534,69103,225666.52,0.0103,1
2020-02-29T04:00:02Z,1747.4574,BAD BUNNY x JOWELL & RANDY x ÑENGO FLOW - SAFAERA | YHLQMDLG [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M56S,True,392453395,2800633,56371,224585.39,0.0073,1
2023-09-14T10:56:39Z,454.1393,You Have To Know About This Sport 🥶,Red Bull,Sports,['Sport'],PT9S,True,101978344,1109072,1138,224553.0,0.0109,1
2024-12-08T16:10:43Z,2.5214,5 NEW BRAWLERS! Buzz Lightyear (3x) + Meeple & Ollie!,KairosTime Gaming,Gaming,"['Action game', 'Strategy video game', 'Video game culture']",PT14M49S,True,565775,19565,2360,224389.23,0.03875,1
2023-07-13T15:00:42Z,516.9986,MISAMO “Do not touch” M/V,JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,115281540,1536316,108638,222982.31,0.0143,1
2020-02-29T04:00:00Z,1747.4575,BAD BUNNY x DADDY YANKEE - LA SANTA | YHLQMDLG [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M27S,True,385801219,1603825,17963,220778.6,0.0042,1
2024-11-14T10:00:25Z,27.1784,Lil Baby - 5AM (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT1M42S,True,5988913,138337,6512,220355.61,0.0242,1
2021-09-24T03:58:12Z,1174.4587,ITZY “LOCO” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M53S,True,257570802,4181828,305069,219310.23,0.0174,1
2020-06-01T08:59:56Z,1654.2492,"TWICE ""MORE & MORE"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT4M1S,True,362564070,5567109,1390855,219171.37,0.0192,1
2024-10-26T00:17:41Z,46.5831,apt. kids do it best ⚡️ brought to you by youtube shorts #ROSÉ_Bruno_APT,ROSÉ,People & Blogs,"['Lifestyle (sociology)', 'Pop music']",PT16S,False,10209222,619803,8642,219161.5,0.0616,1
2023-01-18T15:00:27Z,692.97,A Human Size Sligshot Red Bull Flugtag Flying Machine,Red Bull,Sports,['Lifestyle (sociology)'],PT13S,True,151599719,1812229,2419,218768.08,0.012,1
2022-05-06T04:02:56Z,950.4554,Bad Bunny - Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M34S,True,207574979,1185935,11199,218395.29,0.0058,1
2024-05-09T07:00:53Z,216.3031,How Is This Possible?! 👀,Red Bull,Sports,[],PT8S,True,47224490,922596,6800,218325.53,0.0197,1
2024-12-06T05:54:09Z,5.3782,"""CITADELLE DES MORTS"" EASTER EGG GUIDE! - SOLO FULL EASTER EGG TUTORIAL (Black Ops 6 Zombies)",MrDalekJD,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT23M55S,True,1171311,18652,1839,217788.67,0.0175,1
2022-11-30T08:58:09Z,742.2504,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M8S,True,161493781,1739450,105797,217573.18,0.0114,1
2024-08-14T15:00:14Z,118.9702,Getting PULLED OVER on my Jet Ski Bike,Bikes and Beards,Autos & Vehicles,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT58S,True,25716324,1498298,12485,216157.69,0.0587,1
2024-07-02T11:20:43Z,162.1226,World's Craziest POVs 🤯,Red Bull,Sports,['Lifestyle (sociology)'],PT55S,False,35003047,1891483,4417,215904.8,0.0542,1
2019-11-05T22:00:02Z,1862.7074,Rauw Alejandro ❌ Farruko - Fantasías (Unplugged),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M22S,False,400826750,1779656,27903,215185.03,0.0045,1
2024-12-07T16:00:27Z,3.5286,Try Guys Make Bao Without A Recipe,The Try Guys,Comedy,"['Food', 'Lifestyle (sociology)', 'Television program']",PT45M19S,True,756985,27549,1277,214528.42,0.03808,1
2024-12-06T05:00:11Z,5.3869,ROSÉ - not the same (official audio),ROSÉ,Music,"['Independent music', 'Music', 'Pop music']",PT3M5S,True,1153277,119745,3503,214089.18,0.1069,1
2024-07-11T08:11:19Z,153.2542,Walking The World’s Longest Slackline 😮‍💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT28S,True,32575541,1749524,15035,212558.88,0.0542,1
2024-12-06T04:41:28Z,5.3999,FIRST BALL! Starc knocks over Jaiswal,cricket.com.au,Sports,"['Cricket', 'Sport']",PT49S,True,1145177,55109,1717,212073.74,0.0496,1
2020-02-29T04:00:04Z,1747.4574,BAD BUNNY - A TU MERCED | YHLQMDLG [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M56S,True,370372424,1539683,16910,211949.33,0.0042,1
2024-11-03T18:43:53Z,37.8149,Race Highlights | 2024 Sao Paulo Grand Prix,FORMULA 1,Sports,"['Motorsport', 'Sport']",PT8M10S,True,8008197,154974,9877,211773.59,0.0206,1
2023-10-30T21:28:25Z,407.7294,Don't pick the wrong chair!,Jesser,Sports,"['Entertainment', 'Film']",PT52S,True,86121319,5207467,7017,211221.75,0.0605,1
2024-12-09T00:29:01Z,2.5752,Marvel Rivals 5 Most OP S+ Tier Heroes (And How To Play Them),Marvel Rivals Merchant,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT12M46S,True,542125,11919,1485,210517.63,0.0247,1
2024-10-24T21:46:36Z,47.688,turned this apt. into a clurbb 🇧🇷 thank you my number ones! brought to you by youtube shorts,ROSÉ,People & Blogs,"['Lifestyle (sociology)', 'Music of Asia']",PT49S,False,10035924,554691,3258,210449.67,0.0556,1
2024-08-14T09:41:04Z,119.1918,Things You Can Do In A Tunnel 👀,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT59S,True,25079314,680066,2534,210411.4,0.0272,1
2023-11-02T03:24:25Z,405.4534,Can You Find A Needle In A Haystack?,LazarBeam,Gaming,['Lifestyle (sociology)'],PT1M,True,85009838,3941787,11632,209666.11,0.0465,1
2024-12-05T23:00:27Z,5.6655,Street Fighter 6 - Mai Teaser Trailer,Street Fighter,Gaming,"['Action game', 'Video game culture']",PT1M44S,True,1181751,59576,6618,208587.24,0.056,1
2024-09-21T15:00:09Z,80.9702,scam,Ryan Trahan,Entertainment,[],PT42S,True,16878636,691704,2050,208454.91,0.0411,1
2024-12-04T18:00:06Z,6.8453,I Met Mia in Real Life,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT17M40S,True,1421211,41408,11281,207618.51,0.0371,1
2022-04-21T04:30:19Z,965.4364,BAMB AAGYA (Official Video) Gur Sidhu | Jasmine Sandlas | Kaptaan | Punjabi Song 2022,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M30S,True,200138555,1618804,35539,207303.72,0.0083,1
2023-10-29T21:02:00Z,408.7477,How many pieces of tape does it take to stop a human?,Jesser,Sports,['Entertainment'],PT48S,True,84359233,2890952,3866,206384.61,0.0343,1
2024-04-01T20:32:35Z,253.7682,Which ball will bounce the highest?,Jesser,Sports,['Entertainment'],PT59S,True,52274353,1755562,4038,205992.53,0.0337,1
2024-10-28T10:01:54Z,44.2061,HYPERCHARGE FOR WATCHING THE BRAWL STARS WORLD FINALS?! 🥵,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M31S,True,9070378,200454,6631,205183.85,0.0228,1
2024-01-26T19:00:31Z,319.8033,Hell's Greatest Dad Sing-Along | Hazbin Hotel | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Performing arts', 'Pop music', 'Television program']",PT2M31S,True,65524346,688407,26933,204889.52,0.0109,1
2024-12-06T05:00:14Z,5.3869,Lil Baby - Touchdown,LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT2M51S,True,1103124,54398,3894,204779.0,0.0528,1
2024-11-03T16:00:32Z,37.9283,Gordon Ramsay tries JOYRIDE 🤐,Ryan Trahan,Entertainment,"['Entertainment', 'Food']",PT50S,True,7694863,483400,12730,202879.2,0.0645,1
2022-09-02T12:00:41Z,831.0949,Seb Toots Makes Obstacle Courses Look Easy,Red Bull,Sports,"['Lifestyle (sociology)', 'Physical fitness']",PT28S,True,168124813,4922355,6209,202293.16,0.0293,1
2020-02-14T01:00:07Z,1762.5824,BAD BUNNY x SECH - IGNORANTES | YHLQMDLG (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M8S,True,354763209,2476320,44961,201274.68,0.0071,1
2024-11-24T09:48:02Z,17.187,The return! King Kohli crunches Test ton No.30,cricket.com.au,Sports,"['Cricket', 'Sport']",PT52S,True,3441059,236374,1540,200212.89,0.0691,1
2023-07-31T08:58:09Z,499.2504,ITZY “CAKE” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M24S,True,99842517,1445040,148811,199984.85,0.016,1
2024-08-26T13:03:25Z,107.0801,Georgina CALIFICA outfits de Cristiano Ronaldo ¡No creerás cuál es su favorito! | Gio & Cris Parte 2,UR · Cristiano,People & Blogs,['Entertainment'],PT3M8S,True,21376300,2309760,120689,199629.06,0.1137,1
2024-05-16T00:00:07Z,209.6241,Natanael Cano - Ya Te Olvidé [Official Video],Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M44S,False,41727713,429978,19324,199059.71,0.0108,1
2024-12-05T20:38:43Z,5.7639,The Absolute Chaos of Concord,big boss,Entertainment,['Action game'],PT19M22S,True,1144522,65957,5156,198567.29,0.0621,1
2024-03-15T08:40:01Z,271.2342,That Training Is Insane 🔥😮‍💨,Red Bull,Sports,['Lifestyle (sociology)'],PT59S,True,53762136,2732296,4010,198212.97,0.0509,1
2024-10-26T23:00:03Z,45.637,Real Madrid 0 vs 4 FC Barcelona | Game Highlights ⚽,LALIGA EA SPORTS,Sports,"['Association football', 'Sport']",PT55S,True,9034028,267418,2639,197954.03,0.0299,1
2020-06-29T15:02:43Z,1625.9972,NiziU  『Make you happy』 M/V,JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M29S,True,320672022,2361832,204097,197215.61,0.008,1
2024-06-03T12:59:59Z,191.0825,VENOM: THE LAST DANCE – Official Trailer (HD),Sony Pictures Entertainment,Entertainment,"['Entertainment', 'Film']",PT3M15S,True,37662703,621443,32872,197101.79,0.0174,1
2024-06-21T00:01:32Z,173.6231,HOLLYWOOD,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America', 'Pop music']",PT4M45S,True,34121243,282593,1139,196524.79,0.0083,1
2024-07-09T08:00:22Z,155.2618,Who Held Their Breath? 😮‍💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT50S,True,30434661,500486,6026,196021.56,0.0166,1
2020-11-27T04:13:14Z,1475.4483,BAD BUNNY - HACIENDO QUE ME AMAS | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M38S,True,288826529,2072022,31289,195755.1,0.0073,1
2024-11-15T05:00:06Z,26.3869,Lil Baby - Insecurities,LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT2M6S,True,5164592,107336,3880,195725.61,0.0215,1
2022-05-06T04:02:21Z,950.4558,Bad Bunny (ft. Buscabulla) - Andrea (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT5M40S,True,185973989,1001395,13674,195668.21,0.0055,1
2021-04-30T04:00:16Z,1321.4573,"ITZY ""마.피.아. In the morning"" M/V @ITZY",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M5S,True,257305548,4513475,506831,194713.48,0.0195,1
2024-10-18T19:27:13Z,53.7848,💗APT. OUT NOW⚡️ #ROSÉ_BRUNO_APT,ROSÉ,People & Blogs,"['Music', 'Music of Asia', 'Pop music']",PT26S,False,10441329,687837,5860,194131.59,0.0664,1
2024-12-07T21:45:05Z,3.7178,Chest With Jay Cutler,Sam Sulek,People & Blogs,"['Health', 'Lifestyle (sociology)', 'Physical fitness']",PT50M25S,True,721473,44662,2358,194059.12,0.0652,1
2024-09-05T09:00:38Z,97.2487,"SpongeBob, Brawl Stars, and... JOHN CENA?!?!",Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M31S,True,18752705,405122,14056,192832.45,0.0224,1
2024-11-24T20:05:39Z,16.7581,CD LEGANÉS 0 - 3 REAL MADRID I RESUMEN LALIGA EA SPORTS,LALIGA EA SPORTS,Sports,"['Association football', 'Sport']",PT3M10S,True,3211096,66049,1372,191614.56,0.021,1
2024-08-03T07:00:14Z,130.3035,Sports You Can Do In The Air 💨,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT37S,True,24950723,1255043,4743,191481.6,0.0505,1
2024-11-04T11:10:00Z,37.1301,Australia v Pakistan | First ODI | ODI Series 2024-25,cricket.com.au,Sports,"['Cricket', 'Sport']",PT8M14S,True,7103682,107428,4340,191318.69,0.0157,1
2023-10-30T09:00:03Z,408.2491,"NiziU(니쥬) ""HEARTRIS"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M12S,True,78025306,436101,81757,191121.81,0.0066,1
2024-07-01T17:00:26Z,162.9155,Coldplay - feelslikeimfallinginlove (Official Video),Coldplay,Music,"['Electronic music', 'Music', 'Pop music']",PT4M21S,True,31123910,259863,7551,191043.27,0.0086,1
2020-06-25T22:00:11Z,1629.7073,Rauw Alejandro - Algo Mágico (Video Oficial),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M24S,True,310192080,1562471,18897,190336.07,0.0051,1
2024-11-15T05:00:32Z,26.4154,Rauw Alejandro & Feid - Revolú (Lyric Video),Rauw Alejandro,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M36S,True,5000868,95155,1907,189316.38,0.0194,1
2024-04-04T07:21:16Z,251.2889,NEVER BACK DOWN 😮‍💨,Red Bull,Sports,['Lifestyle (sociology)'],PT41S,True,47519324,1291549,1754,189102.36,0.0272,1
