publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending,trendingPercentile
2020-12-15T21:00:11Z,1456.7202,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",MrBeast,Entertainment,['Lifestyle (sociology)'],PT14M18S,True,219056523,6858243,183759,150376.53,0.03215,1,0.75
2020-04-11T20:00:00Z,1704.762,I Spent 24 Hours In A Doomsday Bunker,MrBeast,Entertainment,['Lifestyle (sociology)'],PT11M59S,True,218834405,3394788,79485,128366.54,0.01588,1,0.85
2020-05-23T21:01:02Z,1662.7196,If You Click This Video I'll Give My Friend .001$,MrBeast,Entertainment,['Lifestyle (sociology)'],PT17M21S,True,218509938,7472371,167834,131417.19,0.03497,1,0.85
2019-11-10T12:08:40Z,1858.1181,"True Damage - GIANTS (ft. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose) | League of Legends",League of Legends,Gaming,"['Electronic music', 'Hip hop music', 'Music', 'Pop music']",PT3M19S,True,218374243,2343238,70216,117524.42,0.01105,1,0.95
2022-12-24T20:59:59Z,717.7204,I Survived 50 Hours In Antarctica,MrBeast,Entertainment,['Lifestyle (sociology)'],PT12M10S,True,218368941,5597558,143246,304253.5,0.02629,1,0.45
2023-11-25T17:00:00Z,381.887,"$1 vs $10,000,000 Job!",MrBeast,Entertainment,['Lifestyle (sociology)'],PT15M39S,True,218157236,4492651,61087,571261.23,0.02087,1,0.25
2020-08-22T20:00:01Z,1571.762,Would YOU Rather Have A Lamborghini or This House?,MrBeast,Entertainment,['Lifestyle (sociology)'],PT18M26S,True,217579753,4062953,150775,138430.47,0.01937,1,0.85
2023-11-18T17:00:01Z,388.887,I Spent 7 Days Buried Alive,MrBeast,Entertainment,['Lifestyle (sociology)'],PT18M34S,True,216822562,7018690,110225,557546.44,0.03288,1,0.25
2021-04-24T20:00:00Z,1326.762,I Got Hunted By A Real Bounty Hunter,MrBeast,Entertainment,"['Action-adventure game', 'Hobby', 'Lifestyle (sociology)']",PT13M28S,True,216600274,4290471,121077,163254.81,0.02037,1,0.75
2023-05-19T00:00:08Z,572.624,Bad Bunny - WHERE SHE GOES (Video Oficial),Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Pop music']",PT4M32S,True,216590837,1839827,41091,378242.68,0.00868,1,0.35
2023-08-19T16:00:01Z,479.9287,"Every Country On Earth Fights For $250,000!",MrBeast,Entertainment,['Entertainment'],PT18M13S,True,216427864,6234293,365042,450958.37,0.03049,1,0.25
2020-02-13T05:00:10Z,1763.4157,Rauw Alejandro - Tattoo (Video Oficial),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M28S,False,215549261,1406950,16334,122233.95,0.0066,1,0.85
2024-10-18T15:00:46Z,53.9698,excited to see what shorts ideas y’all come up with for apt.💗 brought to you by youtube shorts,ROSÉ,People & Blogs,"['Fashion', 'Lifestyle (sociology)']",PT28S,False,214429941,6618423,59532,3973146.85,0.03114,1,0.05
2023-11-10T04:59:56Z,397.4158,"Stray Kids ""락 (樂) (LALALALA)"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M20S,True,214298686,3179350,456277,539230.41,0.01697,1,0.25
2019-10-12T20:10:01Z,1886.7551,"I Searched 100 Dumpsters, Here's What I Found",MrBeast,Entertainment,['Lifestyle (sociology)'],PT17M9S,True,214286758,3106109,57003,113574.23,0.01476,1,0.95
2022-09-03T19:59:59Z,829.762,I Hunted 100 People!,MrBeast,Entertainment,['Lifestyle (sociology)'],PT12M3S,True,214130948,3876352,65059,258063.09,0.01841,1,0.45
2023-11-04T16:00:00Z,402.9287,I Built 100 Wells In Africa,MrBeast,Entertainment,[],PT10M30S,True,213999805,10165518,213195,531110.85,0.0485,1,0.25
2019-06-13T20:00:01Z,2007.762,Spending 24 Hours On Top Of A Mountain,MrBeast,Entertainment,"['Hobby', 'Lifestyle (sociology)', 'Tourism']",PT15M24S,True,213664929,3979644,116511,106419.45,0.01917,1,0.95
2023-09-02T16:00:00Z,465.9287,Lamborghini Vs World's Largest Shredder,MrBeast,Entertainment,['Lifestyle (sociology)'],PT14M59S,True,212423980,5484832,142824,455915.21,0.02649,1,0.25
2020-08-17T08:58:11Z,1577.2504,ITZY “Not Shy” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT4M3S,True,211761432,4180301,283933,134259.87,0.02108,1,0.85
2024-06-20T09:07:43Z,174.215,Sports You Never Knew Existed 👀,Red Bull,Sports,['Sport'],PT55S,True,209763909,7282814,8329,1204051.94,0.03476,1,0.05
2022-05-06T04:02:56Z,950.4554,Bad Bunny - Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M34S,True,207574979,1185935,11199,218395.29,0.00577,1,0.55
2022-11-12T21:00:00Z,759.7203,"Last To Take Hand Off Jet, Keeps It!",MrBeast,Entertainment,[],PT15M37S,True,207568937,4694990,99971,273217.57,0.0231,1,0.45
2022-08-20T20:00:00Z,843.762,I Survived A Plane Crash,MrBeast,Entertainment,['Lifestyle (sociology)'],PT8M14S,True,204081690,4136579,74021,241871.16,0.02063,1,0.55
2020-02-18T20:00:10Z,1757.7619,Lil Baby - Sum 2 Prove (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M26S,True,203499697,1402401,20112,115772.05,0.00699,1,0.95
2023-12-11T14:54:50Z,365.9739,Will He Make The Shot?! 😬,Red Bull,Sports,"['Physical fitness', 'Sport']",PT25S,True,203237375,3573431,3481,555332.98,0.0176,1,0.25
2023-05-01T22:00:07Z,589.7074,Natanael Cano - Pacas De Billetes,Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M8S,False,201411820,764986,16078,341545.35,0.00388,1,0.35
2019-08-22T20:00:07Z,1937.7619,Surviving 24 Hours On A Deserted Island,MrBeast,Entertainment,"['Lifestyle (sociology)', 'Tourism']",PT13M52S,True,201027479,3597106,79688,103742.09,0.01829,1,0.95
2021-09-04T20:00:07Z,1193.7619,"Extreme $500,000 Game Of Tag!",MrBeast,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT12M33S,True,200349584,4703328,97519,167830.44,0.02396,1,0.65
2022-04-21T04:30:19Z,965.4364,BAMB AAGYA (Official Video) Gur Sidhu | Jasmine Sandlas | Kaptaan | Punjabi Song 2022,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M30S,True,200138555,1618804,35539,207303.72,0.00827,1,0.55
2022-08-26T04:00:11Z,838.4573,"TWICE ""Talk that Talk"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT2M55S,True,198229865,3222947,1290714,236422.14,0.02277,1,0.55
2021-09-26T20:00:06Z,1171.7619,"First To Rob Bank Wins $100,000",MrBeast,Entertainment,['Lifestyle (sociology)'],PT8M2S,True,197702161,4488178,118101,168722.13,0.0233,1,0.65
2022-03-19T20:02:32Z,997.7603,"Would You Swim With Sharks For $100,000?",MrBeast,Entertainment,"['Entertainment', 'Television program']",PT9M1S,True,197582142,4165987,87985,198025.66,0.02153,1,0.65
2022-09-24T16:00:14Z,808.9573,PUNTO 40 AÑO 2077 - Rauw Alejandro x Baby Rasta (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M34S,True,197427524,1060514,15500,244051.85,0.00545,1,0.55
2019-12-21T21:00:01Z,1816.7203,"Spending $1,000,000 In 24 Hours",MrBeast,Entertainment,['Lifestyle (sociology)'],PT15M10S,True,196812730,4774060,126676,108334.08,0.0249,1,0.95
2024-02-26T18:00:01Z,288.8453,World’s Best Tag Player vs 10 People,MrBeast 2,People & Blogs,['Sport'],PT47S,True,195443369,7787747,7392,676636.83,0.03988,1,0.25
2020-07-31T07:59:02Z,1594.2915,Brawl Stars Animation: Barley's Last Call!,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M52S,True,195361535,1277842,47142,122538.15,0.00678,1,0.85
2024-03-25T09:13:14Z,261.2112,The Skill This Takes… 🤯,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT19S,True,195156819,5134192,2630,747122.71,0.02632,1,0.15
2024-02-29T17:00:00Z,285.887,Unboxing My 200M Subscriber Play Button,MrBeast,Entertainment,['Entertainment'],PT46S,True,194424839,12783362,46704,680075.83,0.06599,1,0.15
2021-06-12T20:00:01Z,1277.762,"Hit The Target, Win $300,000",MrBeast,Entertainment,['Lifestyle (sociology)'],PT13M17S,True,194097933,3752151,81057,151904.61,0.01975,1,0.75
2020-06-25T20:00:00Z,1629.762,I Broke Into A House,MrBeast,Entertainment,['Lifestyle (sociology)'],PT14M2S,True,194054815,3866381,197575,119069.42,0.02094,1,0.95
2023-12-30T17:00:03Z,346.887,I Spent 7 Days In Solitary Confinement,MrBeast,Entertainment,['Lifestyle (sociology)'],PT20M16S,True,193919355,4944078,78457,559027.45,0.0259,1,0.25
2020-02-01T21:00:01Z,1774.7203,I Gave My Credit Card To Random People,MrBeast,Entertainment,['Lifestyle (sociology)'],PT16M48S,True,193799435,4077824,97415,109199.99,0.02154,1,0.95
2020-12-19T22:00:03Z,1452.6786,I Opened A Restaurant That Pays You To Eat At It,MrBeast,Entertainment,"['Food', 'Lifestyle (sociology)']",PT9M32S,True,193651979,5144126,729096,133306.83,0.03033,1,0.85
2023-04-07T17:37:57Z,613.8607,I Sent Karl To The Moon,MrBeast 2,People & Blogs,['Entertainment'],PT1M,True,193416606,8095841,36444,315082.24,0.04205,1,0.35
2024-10-11T16:00:01Z,60.9287,Will A Basketball Boat Hold My Weight?,MrBeast,Entertainment,"['Basketball', 'Lifestyle (sociology)']",PT30S,True,192029371,6627907,3914,3151706.36,0.03454,1,0.05
2020-06-06T20:00:01Z,1648.762,I Built The World's Largest Lego Tower,MrBeast,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT13M56S,True,191861197,3528318,76494,116366.82,0.01879,1,0.95
2024-05-09T16:00:00Z,215.9287,Ages 1-100 Try My Chocolate,MrBeast,Entertainment,['Entertainment'],PT39S,True,191269653,8252171,30964,885800.05,0.04331,1,0.15
2023-08-10T21:38:18Z,488.7225,Over the House Football Catch!,Jesser,Sports,['Lifestyle (sociology)'],PT36S,True,191112336,3851198,4290,391044.68,0.02017,1,0.35
2023-01-28T21:00:00Z,682.7203,"1,000 Blind People See For The First Time",MrBeast,Entertainment,[],PT8M1S,True,191038060,10372429,384010,279818.92,0.05631,1,0.45
2020-09-19T20:00:02Z,1543.762,"I Gave My 40,000,000th Subscriber 40 Cars",MrBeast,Entertainment,['Lifestyle (sociology)'],PT17M11S,True,190917961,4700653,184285,123670.59,0.02559,1,0.85
2020-11-27T04:13:27Z,1475.4481,BAD BUNNY x ROSALÍA - LA NOCHE DE ANOCHE | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M24S,True,190405447,1690346,31943,129049.23,0.00905,1,0.85
2022-10-07T03:59:56Z,796.4575,"Stray Kids ""CASE 143"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M41S,True,190100057,3457575,577382,238681.98,0.02123,1,0.55
2020-03-13T19:00:00Z,1733.8037,Lil Baby & 42 Dugg - Grace (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M28S,True,188014174,977621,16997,108440.29,0.00529,1,0.95
2024-11-18T19:00:00Z,22.8037,How Many Balloons To Make A Store Fly?,MrBeast,Entertainment,['Entertainment'],PT22S,True,187635501,6562445,5346,8228291.94,0.035,1,0.05
2021-10-23T20:00:01Z,1144.762,"Last To Take Hand Off Lamborghini, Keeps It",MrBeast,Entertainment,"['Lifestyle (sociology)', 'Vehicle']",PT15M8S,True,186761384,4754300,126979,163144.29,0.02614,1,0.75
2022-05-06T04:02:21Z,950.4558,Bad Bunny (ft. Buscabulla) - Andrea (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT5M40S,True,185973989,1001395,13674,195668.21,0.00546,1,0.65
2024-05-16T16:00:00Z,208.9287,World’s Smartest Dog,MrBeast,People & Blogs,"['Entertainment', 'Pet']",PT12S,True,185751207,8748273,31553,889065.06,0.04727,1,0.15
2023-03-10T04:37:30Z,642.4314,CALIFORNIA LOVE (Official Video) Cheema Y | Gur Sidhu | Punjabi Song 2023,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT2M37S,True,185456283,1142267,15505,288678.73,0.00624,1,0.45
2023-11-02T15:10:00Z,404.9634,Not The Average BASE Jump 🔥,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)', 'Motorsport']",PT27S,True,185104435,3241262,20089,457089.29,0.01762,1,0.25
2024-09-20T16:00:00Z,81.9287,Running With Bigger And Bigger Lunchlys,MrBeast,Entertainment,['Lifestyle (sociology)'],PT18S,True,184351788,5926291,7883,2250149.07,0.03219,1,0.05
2024-07-17T16:00:00Z,146.9287,This Game Is Wild,MrBeast,People & Blogs,['Sport'],PT21S,True,184238843,5464366,11219,1253933.66,0.02972,1,0.05
2020-02-29T04:00:04Z,1747.4574,BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG [Visualizer],Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M51S,True,184068466,1385908,18710,105335.02,0.00763,1,0.95
2020-03-13T15:00:11Z,1733.999,BAD BUNNY x YAVIAH - BICHIYAL | YHLQMDLG (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M26S,True,183678876,1268726,16566,105927.9,0.007,1,0.95
2023-09-22T00:00:11Z,446.624,"Xavi, Los Dareyes De La Sierra - Poco a Poco (Official Video)",Xavi Oficial,Music,"['Music', 'Music of Latin America']",PT2M36S,True,183632706,806041,15669,411157.27,0.00447,1,0.35
2022-08-23T20:00:00Z,840.762,World's Most Dangerous Fruit,MrBeast 2,People & Blogs,"['Food', 'Lifestyle (sociology)']",PT36S,True,183388978,7609962,12334,218122.34,0.04156,1,0.55
2021-01-09T21:01:25Z,1431.7194,I Bought Everything In 5 Stores,MrBeast,Entertainment,['Lifestyle (sociology)'],PT13M50S,True,182112127,5581839,188982,127198.2,0.03169,1,0.85
2023-07-07T21:00:10Z,522.749,Natanael Cano - Mi Bello Angel [Official Video],Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M10S,False,181746639,834675,15835,347674.77,0.00468,1,0.35
2020-11-27T04:13:46Z,1475.4479,BAD BUNNY - TE MUDASTE | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M11S,True,181518198,1354373,17330,123025.83,0.00756,1,0.85
2024-03-16T16:00:00Z,269.9287,"Protect The Lamborghini, Keep It!",MrBeast,Entertainment,"['Lifestyle (sociology)', 'Vehicle']",PT19M1S,True,180203834,4990320,122779,667597.9,0.02837,1,0.25
2022-04-05T19:33:51Z,980.7802,MrBeast Called 911,MrBeast 2,People & Blogs,"['Entertainment', 'Film']",PT45S,True,179652398,6422991,20544,183172.95,0.03587,1,0.65
2021-02-03T20:00:11Z,1406.7907,Rauw Alejandro - Dile A Él (Video Oficial),Rauw Alejandro,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M54S,True,179204964,933785,8625,127385.66,0.00526,1,0.85
2022-04-08T03:59:00Z,978.4294,Lil Baby - In A Minute (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M27S,True,178202592,1152480,21957,182131.27,0.00659,1,0.65
2021-07-10T20:00:09Z,1249.7619,"Would YOU Quit School For $100,000?",MrBeast,Entertainment,['Lifestyle (sociology)'],PT10M12S,True,177992328,3628860,83078,142420.99,0.02085,1,0.75
2024-07-31T07:00:06Z,133.3036,Hardest Basketball Shots Ever 😳,Red Bull,Sports,"['Basketball', 'Lifestyle (sociology)']",PT35S,True,177434015,4030563,6525,1331051.94,0.02275,1,0.05
2024-04-02T16:00:03Z,252.9286,"Anything You Touch, You Keep!",MrBeast,Entertainment,['Lifestyle (sociology)'],PT48S,True,176757529,8417679,14322,698843.58,0.0477,1,0.15
2020-09-26T20:40:02Z,1536.7342,"Would You Rather Have A Giant Diamond or $100,000?",MrBeast,Entertainment,['Lifestyle (sociology)'],PT12M24S,True,175898733,2988783,71659,114462.69,0.0174,1,0.95
2023-02-21T23:03:00Z,658.6637,Over the House Football Catch,Jesser,Sports,"['Association football', 'Lifestyle (sociology)']",PT31S,True,175619419,3719251,6395,266629.87,0.02121,1,0.45
2020-12-04T05:00:23Z,1468.3867,Lil Baby - On Me,LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT2M46S,True,175195704,1056399,23560,119311.69,0.00616,1,0.95
2023-05-06T19:59:59Z,584.762,"1,000 Deaf People Hear For The First Time",MrBeast,Entertainment,[],PT6M14S,True,174981176,5388998,153380,299234.86,0.03167,1,0.45
2020-08-13T20:00:07Z,1580.7619,I Bought A Private Island,MrBeast,Entertainment,['Lifestyle (sociology)'],PT11M37S,True,174018320,3950872,127368,110085.09,0.02344,1,0.95
2024-07-03T07:11:04Z,161.296,Stunt Bike vs Trial Bike 🔥,Red Bull,Sports,"['Lifestyle (sociology)', 'Motorsport', 'Vehicle']",PT32S,True,173330083,4157381,2745,1074608.69,0.024,1,0.15
2021-11-29T08:59:51Z,1108.2492,"Stray Kids ""Christmas EveL"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M54S,True,172658396,4917908,188696,155793.84,0.02958,1,0.75
2023-02-03T21:00:20Z,676.7201,$100 to Skydive,MrBeast 2,People & Blogs,"['Hobby', 'Lifestyle (sociology)']",PT44S,True,172605011,9364955,14955,255061.16,0.05434,1,0.45
2020-10-29T20:17:44Z,1503.7497,I Survived 24 Hours Straight In Ice,MrBeast,Entertainment,['Lifestyle (sociology)'],PT11M34S,True,170746510,4186362,193468,113547.16,0.02565,1,0.95
2021-02-12T04:30:03Z,1398.4366,Raule (Official Video) Jassa Dhillon | Gurlez Akhtar | Gur Sidhu | Punjabi Song | Above All Album,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M54S,True,170708065,1268325,25204,122070.65,0.00758,1,0.85
2024-10-05T16:00:00Z,66.9287,"Find The Real MrBeast, Win $10,000",MrBeast,Entertainment,['Entertainment'],PT37S,True,169879619,7072341,4285,2538217.82,0.04166,1,0.05
2021-03-06T21:00:02Z,1375.7203,I Sold My House For $1,MrBeast,Entertainment,"['Hobby', 'Humour', 'Lifestyle (sociology)']",PT9M20S,True,168481887,3956950,115297,122468.13,0.02417,1,0.85
2022-09-02T12:00:41Z,831.0949,Seb Toots Makes Obstacle Courses Look Easy,Red Bull,Sports,"['Lifestyle (sociology)', 'Physical fitness']",PT28S,True,168124813,4922355,6209,202293.16,0.02931,1,0.55
2020-11-27T04:12:42Z,1475.4486,BAD BUNNY - 120 | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M32S,True,167644467,1152588,16905,113622.71,0.00698,1,0.95
2023-08-21T16:18:09Z,477.9161,Parkour Like You’ve Never Seen Before 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT54S,True,167391687,5171475,47437,350253.29,0.03118,1,0.35
2024-10-19T18:00:00Z,52.8453,1 Subscriber = 1 Penny,MrBeast,Entertainment,['Entertainment'],PT17S,True,166538564,10404075,10844,3151435.68,0.06254,1,0.05
2023-08-25T15:03:34Z,473.9679,They Just Keep Getting Longer 👏,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,166281816,4818829,6676,350829.28,0.02902,1,0.35
2023-08-09T18:07:47Z,489.8399,drawing a random person then finding them,Ryan Trahan,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT44S,True,165312546,5773051,15742,337482.81,0.03502,1,0.35
2022-01-07T15:06:43Z,1068.9945,"The Call | Season 2022 Cinematic - League of Legends (ft. 2WEI, Louis Leibfried, and Edda Hayes)",League of Legends,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT4M2S,True,164540144,947321,34699,153920.48,0.00597,1,0.75
2022-11-30T08:58:09Z,742.2504,ITZY “Cheshire” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M8S,True,161493781,1739450,105797,217573.18,0.01143,1,0.55
2023-02-08T15:00:28Z,671.97,The Biggest *SAVE* In Red Bull Flugtag History,Red Bull,Sports,['Sport'],PT8S,True,160747695,2822088,7577,239218.56,0.0176,1,0.55
2020-11-05T23:00:11Z,1496.6369,"Farruko, Sech, Myke Towers - La Tóxica (Remix - Official Video) ft. Jay Wheeler, Tempo",FARRUKOVEVO,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT5M3S,True,160542215,850902,16011,107268.65,0.0054,1,0.95
2024-05-08T16:00:01Z,216.9287,"Spot The Hidden People For $10,000",MrBeast,Entertainment,['Entertainment'],PT35S,True,160192385,5709483,11193,738456.39,0.03571,1,0.15
2021-03-04T21:03:30Z,1377.7179,World's Most Expensive Water Bottle,MrBeast 2,People & Blogs,"['Entertainment', 'Humour']",PT29S,True,159778963,7150052,32305,115973.64,0.04495,1,0.95
2021-11-12T05:00:11Z,1125.4157,TWICE “SCIENTIST” M/V,JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M21S,True,158816369,3185665,289436,141117.96,0.02188,1,0.85
2024-03-22T00:00:06Z,264.6241,Xavi - Corazón de Piedra (Official Video),Xavi Oficial,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M15S,True,156643029,984799,61762,591945.44,0.00668,1,0.25
2023-05-05T15:27:13Z,585.9514,A Ukrainian delegate punched a Russian delegate after he grabbed the #Ukraine flag at a summit,NBC News,News & Politics,"['Politics', 'Society', 'Television program']",PT21S,True,156357529,2339585,61687,266843.85,0.01536,1,0.45
2024-01-13T17:00:00Z,332.887,"Protect $500,000 Keep It!",MrBeast,Entertainment,['Lifestyle (sociology)'],PT15M34S,True,155487239,4587616,70312,467087.15,0.02996,1,0.25
2022-12-01T16:41:05Z,740.9002,Spreading ❤️ in Paris!,MrBeast 2,People & Blogs,"['Lifestyle (sociology)', 'Tourism']",PT34S,True,154661983,5679939,24794,208748.74,0.03689,1,0.55
2023-10-27T00:00:08Z,411.624,"Xavi, Tony Aguirre - Modo DND (Official Video)",Xavi Oficial,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M43S,True,154525153,669924,12739,375403.65,0.00442,1,0.35
2023-11-07T17:00:10Z,399.9157,Rauw Alejandro - DILUVIO (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M35S,True,153817854,513815,7693,384625.69,0.00339,1,0.35
2024-09-16T18:00:00Z,85.8453,Holding Bigger And Bigger Dogs,MrBeast,Entertainment,"['Entertainment', 'Pet']",PT17S,True,152660262,5584178,5190,1778318.23,0.03661,1,0.05
2023-01-18T15:00:27Z,692.97,A Human Size Sligshot Red Bull Flugtag Flying Machine,Red Bull,Sports,['Lifestyle (sociology)'],PT13S,True,151599719,1812229,2419,218768.08,0.01197,1,0.55
2021-03-13T21:00:02Z,1368.7203,"Offering People $100,000 To Quit Their Job",MrBeast,Entertainment,['Lifestyle (sociology)'],PT10M27S,True,151539171,3492516,112025,110715.95,0.02379,1,0.95
2024-07-11T17:00:01Z,152.887,Pass The Phone To…,MrBeast,Entertainment,['Entertainment'],PT1M,True,150356462,8782725,45474,983448.31,0.05872,1,0.15
2023-06-30T20:00:07Z,529.7907,Natanael Cano - Mas Altas Que Bajadas,Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M31S,False,149628988,622693,10484,282430.38,0.00423,1,0.45
2022-07-15T03:58:10Z,880.4587,ITZY “SNEAKERS” M/V @ITZY,JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M5S,True,149565975,2415321,384625,169872.79,0.01872,1,0.65
2022-10-14T04:00:23Z,789.4284,Lil Baby - California Breeze (Official Video),LilBabyVEVO,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M4S,True,148532594,562667,8733,188152.08,0.00385,1,0.65
2024-06-29T16:00:00Z,164.9287,I Built 100 Houses And Gave Them Away!,MrBeast,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT9M36S,True,148383448,7348106,287877,899682.4,0.05146,1,0.15
2021-12-24T17:00:12Z,1082.9157,"THE SIMPSONS, BAD BUNNY - TE DESEO LO MEJOR (Video Oficial)",Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M59S,True,147070125,2948526,39890,135809.39,0.02032,1,0.85
2024-11-30T17:00:00Z,10.887,"Beat Ronaldo, Win $1,000,000",MrBeast,Entertainment,"['Association football', 'Sport']",PT22M45S,True,141717119,6308697,95478,13017095.53,0.04519,1,0.05
2022-05-06T04:03:24Z,950.4551,Bad Bunny (ft. Rauw Alejandro) - Party (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M48S,True,140649912,1233584,16689,147981.65,0.00889,1,0.75
2024-03-19T16:00:00Z,266.9287,"Keep Track Of Car, Win $10,000",MrBeast,Entertainment,['Lifestyle (sociology)'],PT51S,True,140165492,7039675,76171,525104.61,0.05077,1,0.25
2023-10-13T16:00:09Z,424.9574,BAD BUNNY - MONACO (Official Video) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT7M20S,True,139751271,1435551,41817,328859.48,0.01057,1,0.35
2022-01-27T03:31:07Z,1049.4487,Racing strangers in the airport,Ryan Trahan,Entertainment,['Entertainment'],PT31S,True,136679549,5237157,10895,130239.38,0.0384,1,0.85
2024-04-27T16:00:00Z,227.9287,In 10 Minutes This Room Will Explode!,MrBeast,Entertainment,[],PT10M,True,136676919,4040468,78785,599647.69,0.03014,1,0.25
2023-11-21T08:45:11Z,386.2306,Extreme Axe Throwing 🎯🪓,Red Bull,Sports,['Lifestyle (sociology)'],PT12S,True,135424720,5016245,13533,350631.77,0.03714,1,0.35
2024-09-07T16:00:00Z,94.9287,"Men Vs Women Survive The Wilderness For $500,000",MrBeast,Entertainment,"['Lifestyle (sociology)', 'Tourism']",PT31M48S,True,135245552,3747788,47049,1424706.67,0.02806,1,0.05
2024-05-11T16:00:00Z,213.9287,"Protect The Yacht, Keep It!",MrBeast,Entertainment,['Hobby'],PT15M8S,True,134800104,4004806,81432,630116.97,0.03031,1,0.25
2024-05-03T16:00:00Z,221.9287,"Would You Split Or Steal $250,000?",MrBeast,Entertainment,"['Entertainment', 'Television program']",PT1M,True,134359581,8948713,25992,605417.78,0.0668,1,0.25
2023-06-30T00:01:12Z,530.6233,LADY GAGA,Peso Pluma - Topic,Music,"['Music', 'Music of Latin America']",PT3M33S,True,134248910,772760,3725,253002.29,0.00578,1,0.45
